,date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,raise_prob,chg_avg
15,2015-01-26,sh.600519,181.7,183.5,181.05,182.8,181.02,3564906,650642096.0,0.312164,0.9833,14.14366,4.28303,6.682055,365.257888,0.4,0.10404999999999998
16,2015-01-27,sh.600519,182.82,182.82,178.0,180.11,182.8,4188362,755025856.0,0.366757,-1.4716,13.935529,4.220003,6.583725,359.882922,0.4,0.17416000000000004
17,2015-01-28,sh.600519,179.0,180.4,177.3,177.47,180.11,3068066,547979152.0,0.268658,-1.4658,13.731266,4.158147,6.487223,354.607863,0.5,0.3355
18,2015-01-29,sh.600519,176.2,178.0,175.0,176.15,177.47,3249254,571553424.0,0.284524,-0.7438,13.629134,4.127219,6.438971,351.970333,0.6,0.43281000000000003
19,2015-01-30,sh.600519,176.99,181.0,176.5,177.18,176.15,4750834,848744496.0,0.416011,0.5847,13.708828,4.151353,6.476622,354.028406,0.5,0.31551
20,2015-02-02,sh.600519,175.51,176.4,173.5,174.82,177.18,3398336,593379648.0,0.297578,-1.332,13.526229,4.096057,6.390355,349.312822,0.6,0.49363999999999997
21,2015-02-03,sh.600519,177.48,178.65,176.2,178.37,174.82,2779280,493512560.0,0.24337,2.0307,13.800901,4.179234,6.520121,356.406178,0.5,0.23110999999999998
22,2015-02-04,sh.600519,179.15,182.08,177.0,177.25,178.37,3529371,634135328.0,0.309052,-0.6279,13.714244,4.152993,6.479181,354.168275,0.6,0.38939
23,2015-02-05,sh.600519,178.97,180.9,174.0,174.05,177.25,4123962,735861120.0,0.361118,-1.8054,13.466652,4.078016,6.362208,347.774263,0.7,0.7156100000000001
24,2015-02-06,sh.600519,174.64,176.5,173.6,174.6,174.05,3710238,648205632.0,0.32489,0.316,13.509207,4.090903,6.382313,348.873234,0.7,0.9202899999999999
25,2015-02-09,sh.600519,175.77,185.1,175.0,184.3,174.6,8729358,1584342288.0,0.764393,5.5556,14.259719,4.318175,6.736886,368.25508,0.6,0.34798
26,2015-02-10,sh.600519,184.8,185.2,181.45,182.88,184.3,5363887,984795856.0,0.469693,-0.7705,14.14985,4.284904,6.684979,365.417738,0.6,0.1744099999999999
27,2015-02-11,sh.600519,182.4,184.25,182.08,183.15,182.88,2289479,420358864.0,0.20048,0.1476,14.17074,4.29123,6.694849,365.957233,0.6,0.22632999999999992
28,2015-02-12,sh.600519,183.99,184.49,182.01,183.57,183.15,2505098,458818624.0,0.219361,0.2293,14.203237,4.301071,6.710201,366.796447,0.5,0.11419000000000001
29,2015-02-13,sh.600519,184.11,184.5,181.4,182.49,183.57,4012705,734977408.0,0.351376,-0.5883,14.119675,4.275767,6.670723,364.638468,0.5,0.07059999999999991
30,2015-02-16,sh.600519,182.54,183.63,181.22,183.31,182.49,3952108,722512096.0,0.34607,0.4493,14.18312,4.294979,6.700697,366.276933,0.5,0.4580799999999998
31,2015-02-17,sh.600519,183.55,183.89,181.91,182.22,183.31,3417255,624854080.0,0.299235,-0.5946,14.098784,4.26944,6.660854,364.098973,0.5,0.3228199999999998
32,2015-02-25,sh.600519,183.0,185.7,181.11,183.96,182.22,5993512,1104113264.0,0.524827,0.9549,14.233412,4.310209,6.724457,367.575717,0.5,0.44826999999999995
33,2015-02-26,sh.600519,183.8,188.39,183.55,186.64,183.96,6229772,1163369600.0,0.545515,1.4568,14.44077,4.373002,6.822422,372.930701,0.5,0.3426999999999999
34,2015-02-27,sh.600519,186.9,194.5,186.8,191.05,186.64,6337094,1217723184.0,0.554913,2.3628,14.781982,4.476329,6.983625,381.742448,0.4,-0.04092000000000009
35,2015-03-02,sh.600519,190.8,193.8,189.0,190.73,191.05,3109870,592027088.0,0.272318,-0.1675,14.757223,4.468831,6.971927,381.103047,0.5,0.17855999999999989
36,2015-03-03,sh.600519,189.3,192.0,185.16,185.95,190.73,4299960,812905776.0,0.37653,-2.5062,14.387383,4.356835,6.7972,371.551992,0.6,0.5845299999999998
37,2015-03-04,sh.600519,186.99,188.01,184.6,187.19,185.95,4066223,757815040.0,0.356062,0.6668,14.483325,4.385888,6.842527,374.029672,0.6,0.65405
38,2015-03-05,sh.600519,185.01,187.03,184.05,185.52,187.19,3620624,670609776.0,0.317043,-0.8921,14.354113,4.34676,6.781482,370.692797,0.6,0.5341899999999999
39,2015-03-06,sh.600519,185.35,186.48,183.27,183.62,185.52,2547066,471454752.0,0.223036,-1.0242,14.207105,4.302243,6.712029,366.896353,0.6,0.5275399999999999
40,2015-03-09,sh.600519,185.8,192.99,183.8,191.56,183.62,4348603,815432192.0,0.380789,4.3241,14.821442,4.488278,7.002267,382.761493,0.6,0.19505
41,2015-03-10,sh.600519,190.94,191.5,187.28,187.83,191.56,2963706,561292480.0,0.259519,-1.9472,14.532843,4.400884,6.865921,375.308474,0.7,0.42103999999999997
42,2015-03-11,sh.600519,187.83,193.0,187.8,191.98,187.83,4058339,778418704.0,0.355372,2.2094,14.853938,4.498119,7.01762,383.600707,0.6,0.05139999999999998
43,2015-03-12,sh.600519,193.0,195.99,191.4,192.75,191.98,3849640,747203168.0,0.337097,0.4011,14.913515,4.51616,7.045766,385.139266,0.6,0.31111000000000005
44,2015-03-13,sh.600519,192.7,193.9,188.58,189.91,192.75,2547927,486997360.0,0.223111,-1.4734,14.693777,4.449618,6.941953,379.464581,0.6,0.25650000000000006
45,2015-03-16,sh.600519,190.06,194.5,187.01,193.76,189.91,3116097,597313680.0,0.272864,2.0273,14.991661,4.539824,7.082686,387.157376,0.6,0.16788000000000006
46,2015-03-17,sh.600519,194.99,198.69,194.89,196.77,193.76,4590408,903712736.0,0.401963,1.5535,15.224551,4.610349,7.192713,393.171743,0.5,-0.02862999999999996
47,2015-03-18,sh.600519,196.8,199.99,195.52,199.45,196.77,3930446,778884992.0,0.344173,1.362,15.431909,4.673142,7.290677,398.526727,0.4,-0.19646999999999998
48,2015-03-19,sh.600519,198.54,198.99,194.06,195.28,199.45,3353977,658535488.0,0.293694,-2.0907,15.109267,4.575438,7.138248,390.194531,0.4,-0.026309999999999972
49,2015-03-20,sh.600519,194.2,194.99,190.88,193.15,195.28,5137371,991294896.0,0.449858,-1.0907,14.944464,4.525532,7.060388,385.938518,0.5,0.19737000000000002
50,2015-03-23,sh.600519,194.67,196.75,193.2,195.08,193.15,4097901,799009920.0,0.358836,0.9992,15.093792,4.570752,7.130937,389.794906,0.5,0.29358000000000006
51,2015-03-24,sh.600519,195.3,197.44,192.1,195.69,195.08,6007944,1172628512.0,0.526091,0.3127,15.140989,4.585044,7.153235,391.013764,0.5,0.45316999999999996
52,2015-03-25,sh.600519,193.0,195.1,192.06,192.78,195.69,4224030,815963248.0,0.369881,-1.487,14.915836,4.516863,7.046863,385.19921,0.5,0.3818200000000001
53,2015-03-26,sh.600519,193.55,199.9,192.0,198.56,192.78,6710525,1315872112.0,0.587613,2.9982,15.363048,4.652289,7.258145,396.748393,0.5,0.09300000000000003
54,2015-03-27,sh.600519,198.0,198.56,192.95,194.55,198.56,4014459,784086656.0,0.351529,-2.0195,15.052785,4.558334,7.111563,388.735897,0.6,0.47874999999999995
55,2015-03-30,sh.600519,194.68,198.95,193.1,196.77,194.55,6345139,1237889232.0,0.555617,1.1411,15.224551,4.610349,7.192713,393.171743,0.6,0.4676300000000001
56,2015-03-31,sh.600519,196.68,200.77,194.02,195.96,196.77,8813097,1746870224.0,0.771726,-0.4116,15.16188,4.591371,7.163104,391.553259,0.6,0.49422999999999995
57,2015-04-01,sh.600519,196.03,197.56,194.48,195.34,195.96,7687523,1504959696.0,0.673164,-0.3164,15.113909,4.576844,7.140441,390.314419,0.7,1.5258699999999998
58,2015-04-02,sh.600519,195.96,197.6,192.88,194.58,195.34,6298161,1228604480.0,0.551504,-0.3891,15.055106,4.559037,7.11266,388.795841,0.8,1.8427700000000002
59,2015-04-03,sh.600519,194.0,197.01,192.78,196.81,194.58,5121088,996536048.0,0.448432,1.1461,15.227646,4.611286,7.194175,393.251668,0.8,1.7913700000000001
60,2015-04-07,sh.600519,196.85,201.08,195.8,200.67,196.81,5982433,1189027072.0,0.523857,1.9613,15.526304,4.701727,7.335273,400.964444,0.8,2.5951099999999996
61,2015-04-08,sh.600519,202.5,210.68,201.59,204.5,200.67,13585716,2798381808.0,1.189644,1.9086,15.82264,4.791464,7.475275,408.617276,0.8,2.6551899999999997
62,2015-04-09,sh.600519,204.48,205.88,199.05,200.0,204.5,6239973,1255308048.0,0.546408,-2.2005,15.474464,4.686028,7.310782,399.625698,0.8,2.57777
63,2015-04-10,sh.600519,199.99,202.99,199.61,200.22,200.0,10201946,2048914304.0,0.893342,0.11,15.491486,4.691183,7.318824,400.065286,0.8,2.6624600000000003
64,2015-04-13,sh.600519,201.55,204.49,198.94,203.9,200.22,9135609,1840018384.0,0.799967,1.838,15.776216,4.777406,7.453342,407.418399,0.7,2.37421
65,2015-04-14,sh.600519,204.0,209.28,203.96,206.0,203.9,8190313,1691094336.0,0.717192,1.0299,15.938698,4.826609,7.530106,411.614469,0.6,1.96237
66,2015-04-15,sh.600519,209.1,209.78,204.16,205.7,206.0,5500520,1135635920.0,0.481658,-0.1456,15.915486,4.81958,7.519139,411.01503,0.7,2.05317
67,2015-04-16,sh.600519,208.55,226.27,207.83,226.27,205.7,8601417,1877332304.0,0.75319,10.0,17.507035,5.301538,8.271053,452.116533,0.7,1.1512599999999997
68,2015-04-17,sh.600519,238.9,248.7,228.28,232.56,226.27,19209491,4577504000.0,1.682095,2.7799,17.993707,5.448914,8.500977,464.684761,0.7,0.9818999999999998
69,2015-04-20,sh.600519,230.0,245.7,229.0,234.03,232.56,13058871,3118764544.0,1.143511,0.6321,18.107444,5.483356,8.554712,467.62201,0.6,0.36881999999999976
70,2015-04-21,sh.600519,240.0,257.43,240.0,257.43,234.03,12240188,3039243968.0,1.071822,9.9987,18.356458,5.087507,8.803028,48.014382,0.6,-0.55925
71,2015-04-22,sh.600519,268.8,269.0,257.11,263.89,257.43,13463506,3543576704.0,1.178943,2.5094,18.817099,5.215174,9.023933,49.219264,0.6,-0.7174799999999999
72,2015-04-23,sh.600519,264.0,264.17,252.98,256.04,263.89,8603012,2214737648.0,0.75333,-2.9747,18.257342,5.060037,8.755496,47.755127,0.7,-0.04276
73,2015-04-24,sh.600519,251.88,259.68,245.01,258.49,256.04,10053123,2547399872.0,0.88031,0.9569,18.432043,5.108455,8.839276,48.212087,0.7,-0.009800000000000008
74,2015-04-27,sh.600519,257.58,267.8,252.99,255.79,258.49,7897335,2050832432.0,0.691537,-1.0445,18.239515,5.055096,8.746947,47.708498,0.7,-0.022659999999999993
75,2015-04-28,sh.600519,254.0,258.6,247.05,247.89,255.79,8729177,2187970736.0,0.764378,-3.0885,17.676193,4.898971,8.4768,46.235035,0.8,0.36401000000000006
76,2015-04-29,sh.600519,246.1,253.0,246.1,249.78,247.89,5930057,1477767696.0,0.51927,0.7624,17.810963,4.936322,8.54143,46.587547,0.7,0.09315
77,2015-04-30,sh.600519,251.15,254.9,247.75,252.23,249.78,6406407,1610938048.0,0.560982,0.9809,17.985664,4.984741,8.62521,47.044507,0.6,-0.25314
78,2015-05-04,sh.600519,252.66,259.0,250.02,254.97,252.23,5473902,1398337296.0,0.479327,1.0863,18.181044,5.038891,8.718907,47.555556,0.5,-0.52615
79,2015-05-05,sh.600519,252.0,252.0,239.88,240.95,254.97,7370003,1801146752.0,0.64536,-5.4987,17.181325,4.761818,8.239481,44.940626,0.6,0.3928
80,2015-05-06,sh.600519,243.98,246.99,240.01,242.68,240.95,6032432,1472597536.0,0.528235,0.718,17.304686,4.796007,8.29864,45.263295,0.6,0.47737999999999997
81,2015-05-07,sh.600519,245.0,251.88,242.56,244.93,242.68,6810290,1693825904.0,0.596349,0.9271,17.465126,4.840473,8.375581,45.682953,0.6,0.56738
82,2015-05-08,sh.600519,246.12,254.88,245.9,254.17,244.93,5780559,1447670272.0,0.506179,3.7725,18.123999,5.023081,8.69155,47.406345,0.6,0.8579800000000001
83,2015-05-11,sh.600519,251.5,257.99,250.0,257.44,254.17,6134570,1552417968.0,0.537179,1.2865,18.357171,5.087705,8.80337,48.016247,0.6,1.127
84,2015-05-12,sh.600519,257.2,257.2,252.0,254.42,257.44,4703129,1193035136.0,0.411833,-1.1731,18.141825,5.028021,8.700099,47.452973,0.6,1.19934
85,2015-05-13,sh.600519,253.8,262.97,252.5,256.4,254.42,5891341,1520374560.0,0.51588,0.7782,18.283012,5.067151,8.767807,47.822272,0.5,0.8189299999999999
86,2015-05-14,sh.600519,256.25,259.5,251.22,251.41,256.4,4185329,1062504720.0,0.366492,-1.9462,17.927192,4.968536,8.59717,46.891565,0.5,0.44331000000000004
87,2015-05-15,sh.600519,251.41,253.49,241.61,245.17,251.41,5418507,1333031168.0,0.474476,-2.482,17.482239,4.845216,8.383788,45.727716,0.6,0.7956799999999999
88,2015-05-18,sh.600519,245.0,245.0,240.1,241.14,245.17,3536324,856505072.0,0.309661,-1.6438,17.194874,4.765573,8.245979,44.976063,0.7,1.2492599999999998
89,2015-05-19,sh.600519,241.05,250.22,240.2,250.04,241.14,4763777,1174434448.0,0.417144,3.6908,17.829502,4.941461,8.550321,46.636041,0.6,0.7018799999999998
90,2015-05-20,sh.600519,252.0,260.0,249.3,253.95,250.04,6377150,1631009456.0,0.55842,1.5638,18.108311,5.018733,8.684027,47.365312,0.5,0.40184999999999976
91,2015-05-21,sh.600519,256.0,261.3,254.01,258.59,253.95,4766913,1230234944.0,0.417419,1.8271,18.439174,5.110432,8.842696,48.230738,0.4,0.04486000000000008
92,2015-05-22,sh.600519,259.68,276.8,259.59,275.86,258.59,6664906,1779754352.0,0.583618,6.6785,19.670639,5.451733,9.433257,51.45184,0.3,-0.79223
93,2015-05-25,sh.600519,270.0,288.49,269.0,286.83,275.86,6747362,1868570176.0,0.590838,3.9767,20.452872,5.66853,9.808385,53.497903,0.3,-0.7644300000000002
94,2015-05-26,sh.600519,286.6,290.0,283.96,285.54,286.83,6091468,1746031120.0,0.533404,-0.4497,20.360887,5.643036,9.764273,53.257299,0.3,-0.9314500000000001
95,2015-05-27,sh.600519,285.52,289.32,273.0,276.9,285.54,4693479,1309260000.0,0.410988,-3.0259,19.744798,5.472286,9.468821,51.645815,0.4,-0.55088
96,2015-05-28,sh.600519,275.25,281.0,260.1,261.11,276.9,6088499,1650995552.0,0.533144,-5.7024,18.618866,5.160234,8.928869,48.700754,0.4,-0.01856000000000002
97,2015-05-29,sh.600519,260.01,269.0,259.89,263.83,261.11,5778309,1531805536.0,0.505982,1.0417,18.81282,5.213988,9.021882,49.208073,0.4,0.10568000000000002
98,2015-06-01,sh.600519,263.94,272.98,259.8,271.46,263.83,6581670,1747123648.0,0.576329,2.892,19.35689,5.364777,9.282796,50.631177,0.3,-0.37561999999999995
99,2015-06-02,sh.600519,270.5,270.5,260.66,266.62,271.46,6463560,1708951664.0,0.565987,-1.783,19.011766,5.269126,9.117288,49.728448,0.3,-0.4633299999999999
100,2015-06-03,sh.600519,265.18,266.62,260.01,262.79,266.62,4642403,1218378720.0,0.406516,-1.4365,18.738661,5.193435,8.986318,49.014098,0.4,-0.27479
101,2015-06-04,sh.600519,262.98,265.0,240.0,258.21,262.79,9236273,2332785392.0,0.808782,-1.7428,18.412077,5.102922,8.829701,48.159863,0.4,-0.5364300000000001
102,2015-06-05,sh.600519,258.11,262.1,246.0,253.84,258.21,8573823,2188974560.0,0.750774,-1.6924,18.100467,5.016559,8.680265,47.344795,0.4,-0.7221500000000001
103,2015-06-08,sh.600519,251.51,267.54,249.8,264.64,253.84,9600797,2462736704.0,0.840702,4.2547,18.870579,5.229996,9.04958,49.35915,0.4,-0.4277199999999999
104,2015-06-09,sh.600519,265.0,269.8,256.5,259.03,264.64,7785186,2045525408.0,0.681716,-2.1199,18.470549,5.119127,8.857742,48.312804,0.5,0.1394699999999999
105,2015-06-10,sh.600519,255.64,266.88,253.8,261.05,259.03,8046208,2096832880.0,0.704573,0.7798,18.614588,5.159048,8.926817,48.689563,0.4,-0.2991399999999999
106,2015-06-11,sh.600519,260.0,264.5,257.77,260.06,261.05,5295454,1378413760.0,0.463701,-0.3792,18.543994,5.139483,8.892963,48.504914,0.4,-0.63216
107,2015-06-12,sh.600519,262.12,273.0,261.0,266.0,260.06,9090952,2438986512.0,0.796057,2.2841,18.967556,5.256873,9.096087,49.612809,0.4,-0.6877500000000001
108,2015-06-15,sh.600519,266.98,272.0,260.08,260.89,266.0,10001422,2664672592.0,0.875783,-1.921,18.603179,5.155886,8.921346,48.659721,0.5,-0.04925000000000006
109,2015-06-16,sh.600519,259.0,265.8,252.5,253.95,260.89,6930384,1789696032.0,0.606865,-2.6601,18.108311,5.018733,8.684027,47.365312,0.5,0.21055000000000001
110,2015-06-17,sh.600519,253.96,257.76,249.0,255.09,253.95,5838881,1478407040.0,0.511286,0.4489,18.189601,5.041262,8.72301,47.577938,0.5,0.27479
111,2015-06-18,sh.600519,253.02,254.8,240.6,243.97,255.09,6150650,1530836128.0,0.538587,-4.3592,17.396671,4.821501,8.342753,45.503899,0.5,0.3077099999999999
112,2015-06-19,sh.600519,245.87,248.49,234.02,235.31,243.97,6760866,1646002768.0,0.592021,-3.5496,16.779156,4.650356,8.046617,43.888685,0.6,0.8320000000000001
113,2015-06-23,sh.600519,239.8,255.85,234.13,252.25,235.31,8124734,1989068144.0,0.711449,7.199,17.98709,4.985136,8.625894,47.048237,0.5,-0.27603
114,2015-06-24,sh.600519,250.0,265.2,247.65,261.21,252.25,9570694,2463553856.0,0.838066,3.552,18.625997,5.16221,8.932289,48.719406,0.4,-0.93101
115,2015-06-25,sh.600519,261.5,262.03,250.21,251.79,261.21,6652166,1707385600.0,0.582502,-3.6063,17.954289,4.976045,8.610164,46.962441,0.5,0.31960000000000005
116,2015-06-26,sh.600519,250.02,255.75,235.3,242.45,251.79,9933201,2451381600.0,0.869809,-3.7094,17.288285,4.791462,8.290775,45.220397,0.6,0.9871200000000002
117,2015-06-29,sh.600519,248.37,256.5,227.8,246.64,242.45,16507167,4057069904.0,1.445464,1.7282,17.58706,4.874268,8.434056,46.001892,0.5,0.5191100000000001
118,2015-06-30,sh.600519,246.64,259.82,246.0,257.65,246.64,12629819,3205285536.0,1.105941,4.464,18.372145,5.091855,8.810551,48.055415,0.4,-0.26482999999999995
119,2015-07-01,sh.600519,255.0,268.5,250.98,257.49,257.65,10332654,2696026032.0,0.904787,-0.0621,18.360736,5.088693,8.80508,48.025572,0.5,-0.16988000000000003
120,2015-07-02,sh.600519,255.3,282.6,245.01,260.3,257.49,11845972,3011363680.0,1.037302,1.0913,18.561108,5.144226,8.90117,48.549678,0.5,-0.2658799999999999
121,2015-07-03,sh.600519,255.0,260.5,242.2,249.81,260.3,10960531,2772183168.0,0.959768,-4.03,17.813102,4.936915,8.542456,46.593142,0.6,0.2950800000000002
122,2015-07-06,sh.600519,267.95,267.99,239.5,254.04,249.81,27279966,7012491264.0,2.388793,1.6933,18.114729,5.020511,8.687105,47.382098,0.5,-0.013549999999999906
123,2015-07-07,sh.600519,250.0,256.58,239.5,244.18,254.04,16756224,4121731568.0,1.467273,-3.8813,17.411646,4.825651,8.349934,45.543067,0.5,0.2213200000000001
124,2015-07-08,sh.600519,229.0,244.99,219.76,236.86,244.18,28914054,6738026752.0,2.531883,-2.9978,16.889681,4.680989,8.09962,44.177782,0.5,0.31673000000000023
125,2015-07-09,sh.600519,236.86,260.41,233.0,257.94,236.86,13820334,3409950544.0,1.210189,8.8998,18.392824,5.097586,8.820468,48.109504,0.5,-0.46226
126,2015-07-10,sh.600519,257.0,283.0,251.96,265.59,257.94,25614930,6888908288.0,2.242993,2.9658,18.93832,5.24877,9.082066,49.536338,0.4,-0.7738699999999998
127,2015-07-13,sh.600519,258.0,265.58,251.0,257.75,265.59,14892616,3838169456.0,1.304084,-2.9519,18.379276,5.093831,8.813971,48.074066,0.4,-1.28567
128,2015-07-14,sh.600519,255.0,255.18,247.2,249.05,257.75,9676830,2425239232.0,0.84736,-3.3754,17.758909,4.921896,8.516467,46.451392,0.5,-0.7342600000000001
129,2015-07-15,sh.600519,247.5,252.7,243.28,251.26,249.05,10407746,2585923328.0,0.911363,0.8874,17.916496,4.965571,8.59204,46.863588,0.5,-0.7302000000000001
130,2015-07-16,sh.600519,251.26,254.18,248.26,251.59,251.26,7281433,1826618384.0,0.637605,0.1313,17.940027,4.972093,8.603325,46.925138,0.4,-0.82901
131,2015-07-17,sh.600519,229.0,229.99,224.74,228.29,224.74,5641853,1284361184.0,0.449121,1.5796,17.906442,4.962785,8.587219,46.83729,0.4,-0.9447300000000001
132,2015-07-20,sh.600519,227.15,227.9,222.5,225.11,228.29,6793355,1531275696.0,0.540787,-1.393,17.657012,4.893655,8.467602,46.184863,0.5,-0.67344
133,2015-07-21,sh.600519,221.75,224.2,220.0,221.66,225.11,5178996,1148423248.0,0.412276,-1.5326,17.386403,4.818655,8.337829,45.477041,0.6,-0.40518
134,2015-07-22,sh.600519,220.0,222.0,216.58,217.13,221.66,7085510,1552554832.0,0.564044,-2.0437,17.031082,4.720178,8.167431,44.54764,0.6,-0.4263100000000001
135,2015-07-23,sh.600519,217.99,220.6,215.77,219.54,217.13,6474810,1411411696.0,0.515429,1.1099,17.220116,4.772569,8.258084,45.042089,0.5,-0.6449300000000001
136,2015-07-24,sh.600519,220.5,223.69,218.75,219.21,219.54,5739009,1271122144.0,0.456856,-0.1503,17.194232,4.765395,8.245671,44.974385,0.6,-0.5337800000000001
137,2015-07-27,sh.600519,217.0,221.3,201.0,201.52,219.21,7694415,1628465536.0,0.612516,-8.0699,15.806677,4.380833,7.580254,41.345002,0.7,0.53272
138,2015-07-28,sh.600519,199.86,209.44,197.48,205.83,201.52,8670357,1766521472.0,0.690206,2.1387,16.144741,4.474528,7.742377,42.229267,0.6,0.24584
139,2015-07-29,sh.600519,207.78,210.0,202.13,207.74,205.83,6650743,1364157584.0,0.529434,0.928,16.294556,4.516049,7.814222,42.621133,0.5,0.0923
140,2015-07-30,sh.600519,208.83,208.83,205.1,205.96,207.74,4113400,853284368.0,0.327448,-0.8568,16.154938,4.477354,7.747267,42.255938,0.6,0.17988999999999997
141,2015-07-31,sh.600519,206.7,206.93,203.0,206.83,205.96,4073664,835374144.0,0.324285,0.4224,16.223178,4.496267,7.779992,42.434433,0.6,0.16008
142,2015-08-03,sh.600519,205.0,209.99,203.0,209.56,206.83,5455303,1117796048.0,0.434271,1.3199,16.437312,4.555614,7.882682,42.994535,0.5,-0.15097000000000002
143,2015-08-04,sh.600519,209.26,213.98,209.26,211.97,209.56,5953396,1260302960.0,0.473922,1.15,16.626346,4.608005,7.973335,43.488985,0.4,-0.51619
144,2015-08-05,sh.600519,212.93,213.85,206.94,207.19,211.97,4314385,907597376.0,0.343448,-2.255,16.251416,4.504093,7.793534,42.508292,0.5,-0.26284
145,2015-08-06,sh.600519,206.23,207.5,203.0,204.96,207.19,3924980,805358560.0,0.312449,-1.0763,16.076501,4.455615,7.709651,42.050773,0.5,-0.48008000000000006
146,2015-08-07,sh.600519,207.49,208.6,205.6,206.93,204.96,3952134,819022560.0,0.314611,0.9612,16.231022,4.498441,7.783754,42.454949,0.4,-1.02424
147,2015-08-10,sh.600519,207.01,213.0,205.13,212.3,206.93,5649643,1182083552.0,0.449742,2.5951,16.65223,4.615179,7.985748,43.556689,0.3,-2.1794700000000002
148,2015-08-11,sh.600519,212.3,212.41,210.01,210.75,212.3,5089705,1076261232.0,0.405167,-0.7301,16.530653,4.581484,7.927445,43.238682,0.4,-1.6967700000000001
149,2015-08-12,sh.600519,209.99,214.29,208.75,209.47,210.75,4582434,968610592.0,0.364786,-0.6074,16.430253,4.553658,7.879297,42.97607,0.5,-1.2232100000000004
150,2015-08-13,sh.600519,211.5,211.5,206.0,209.51,209.47,3518025,733202192.0,0.280053,0.0191,16.43339,4.554527,7.880801,42.984277,0.5,-0.5078000000000005
151,2015-08-14,sh.600519,210.5,211.4,209.25,209.98,209.51,3066690,645849792.0,0.244125,0.2243,16.470256,4.564745,7.898481,43.080705,0.4,-0.7545200000000005
152,2015-08-17,sh.600519,208.02,208.82,204.0,206.22,209.98,5385832,1108212048.0,0.428741,-1.7906,16.175332,4.483006,7.757047,42.309282,0.5,-0.43427000000000016
153,2015-08-18,sh.600519,206.98,207.5,200.35,201.06,206.22,5128552,1047896512.0,0.40826,-2.5022,15.770595,4.370833,7.562951,41.250626,0.5,-0.23523000000000033
154,2015-08-19,sh.600519,199.75,202.16,198.18,201.62,201.06,5026180,1004394400.0,0.400111,0.2785,15.81452,4.383007,7.584016,41.365519,0.5,-0.25073000000000045
155,2015-08-20,sh.600519,200.83,201.0,194.9,195.07,201.62,3964503,788892224.0,0.315595,-3.2487,15.300756,4.240617,7.337635,40.021683,0.5,-0.22903000000000012
